CVE_AGEB,ENT,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,POB_TOTAL,P6A14NAE,SBASC,PSDSS,OVSDE,OVSEE,OVSAE,OVPT,OVSREF,OVSINT,OVSCEL,OVHAC,IM_2020,GM_2020,IMN_2020,Mult,Index_Prop,Index_Prop_norm,num_def,Aire,Agua,Suelo,UM_n,aire,agua,suelo,contaminacion_total,aire_total,agua_total,suelo_total,mast_n,mast_norm,Indice_RC,Indice_RC_NORM,Etiquetas_RiesgoC
2402800011471,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1471,2761,2.288329519,32.2265625,20.50072569,0.0,0.59084195,0.295420975,2.621861152,5.834564254,36.00443131,11.32075472,22.41506647,121.1944997,Bajo,0.946725989,2613.9104556290004,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4356452238721652,0.11966446537744233,Alto
2402800011486,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1486,4603,1.697530864,12.15686112,17.93088459,0.0,0.0,0.369565217,0.391304348,1.608695652,17.23913043,2.739130435,6.673913043,124.7971852,Muy bajo,0.974868817,4487.321164651,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.433155460318286,0.06242098683476027,Medio
2402800011518,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1518,3308,2.941176471,26.53970827,14.68001213,0.0,0.0,0.092850511,1.021355617,4.11637264,34.46029777,8.789848344,15.35128443,122.7642243,Bajo,0.958988089,3172.332598412,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4346705267623611,0.09725468553961314,Medio
2402800011537,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1537,2017,0.0,11.4334471,16.013882,0.0,0.0,0.049751244,0.0,0.39800995,12.48756219,4.378109453,2.786069652,125.4827511,Muy bajo,0.980224202,1977.112215434,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4325388452127937,0.048244060875125123,Bajo
2402800011541,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1541,5512,6.041335453,14.28888889,15.02995099,0.0,0.0,0.036337209,0.835755814,1.708469647,20.02180233,3.997093023,8.920784884,123.8669378,Muy bajo,0.967602074,5333.422631888,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43389484688073904,0.07942061668177243,Medio
2402800011556,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1556,3023,11.61825726,2.279635258,18.00664452,0.0,0.0,0.0,0.30231777,0.235373235,2.783366868,0.975117687,1.274312542,124.2366582,Muy bajo,0.970490191,2933.791847393,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43361205641795153,0.07291883069352864,Medio
240280001158A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,158A,4215,6.150793651,22.02293443,19.54922894,0.023764259,0.047528517,0.49904943,0.926806084,3.422053232,29.27756654,12.30988593,12.30988593,122.0166428,Bajo,0.953148263,4017.519928545,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4351506355901135,0.10829312303974303,Medio
2402800011594,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1594,3284,4.751131222,28.65683539,16.02075069,0.0,0.030543677,0.12217471,0.091631032,3.420891875,44.25778864,6.200366524,11.14844227,122.5044111,Bajo,0.956958526,3142.651799384,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43484104105095334,0.1011750702705412,Medio
2402800011645,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1645,7410,10.01908397,26.00491396,15.89189189,0.0,0.067723148,0.054178518,0.298305085,3.651418488,32.01463216,8.492482731,9.535419206,121.7349468,Bajo,0.95094776,7046.5229016,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43532371142243853,0.11227240158549774,Alto
2402800011715,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1715,4776,5.674846626,9.571788413,10.54987212,0.0,0.215285253,3.423035522,0.624596166,2.734122713,23.52941176,2.217438105,8.051668461,124.3242287,Muy bajo,0.971174258,4638.328256208,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4335430731697751,0.07133280013225692,Medio
240280001172A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,172A,6112,3.566333809,20.06060606,18.80733945,0.0,0.016428454,0.08214227,0.919993429,3.417118449,22.1126992,6.604238541,9.889929358,123.2976814,Bajo,0.963155256,5886.804924672,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43430665118453277,0.08888862853023574,Medio
2402800011749,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1749,2471,4.411764706,8.104331626,10.37697608,0.0,0.0,0.0,0.040716612,0.610252238,7.081807082,1.669381107,4.922701383,125.5124037,Muy bajo,0.980455836,2422.706370756,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4325103939312863,0.04758992232452231,Bajo
2402800011753,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1753,4951,5.474452555,17.8658835,18.12297735,0.0,0.121926438,0.142247511,0.264173948,3.048160943,22.88152814,8.250355619,9.489941069,123.0763742,Bajo,0.961426487,4760.022537137,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43445998270320746,0.09241395505591976,Medio
2402800011772,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1772,3436,5.982905983,14.72328576,19.27219796,0.0,0.0,0.0,0.969732589,0.587716721,14.69291801,5.700852189,7.140758155,123.5825691,Bajo,0.965380692,3317.048057712,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.434103869773627,0.0842263732225172,Medio
2402800011787,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1787,2524,4.347826087,28.3160323,20.06433454,0.0,0.160836349,1.125854443,1.005227181,7.117008444,53.15641335,8.886208283,24.40691596,121.1790046,Bajo,0.946604947,2389.230886228,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4356542504078904,0.11987199926285716,Alto
2402800011804,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1804,7690,4.87804878,28.13450188,22.57351028,0.143098738,0.494341095,1.404969429,0.988682191,6.400416287,39.03993756,6.712631716,21.04852348,121.2171208,Bajo,0.946902697,7281.68173993,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43563202769049325,0.11936106494361134,Alto
2402800011842,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1842,11397,3.787047201,9.92088759,14.543058,0.0,0.10547596,0.140634614,0.606486772,2.179836512,29.60780865,2.5665817,13.84371979,124.3858343,Muy bajo,0.971655498,11073.957710706,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43349405188057183,0.07020572559047202,Medio
2402800011880,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1880,3773,5.021834061,16.6803464,18.32669323,0.0,0.0,0.106809079,0.614973262,3.045685279,22.10947931,4.966622163,7.049399199,123.5519536,Bajo,0.965141535,3641.479011555,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43412596838487905,0.08473445415134963,Medio
2402800011895,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1895,1932,2.538071066,18.21295475,16.6754064,0.0,0.052603893,0.0,0.106044539,1.789473684,17.26315789,5.789473684,2.948920484,124.2584495,Muy bajo,0.970660416,1875.3159237119999,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.433594965830544,0.0725258919054179,Medio
2402800011908,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1908,4239,3.155339806,9.080492696,18.02504134,0.0,0.0,0.212414444,0.118091639,2.430965306,16.75713949,3.115411848,6.018409252,124.7225353,Muy bajo,0.974285681,4129.997001759,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43321844789657526,0.06386916775966747,Medio
2402800011912,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1912,2577,2.192982456,9.922621757,18.8258317,0.0,0.039354585,0.157109191,0.078554595,0.555996823,8.697378872,5.440826052,2.435192459,124.9213175,Muy bajo,0.975838492,2514.735793884,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4330490802824342,0.059975146831132864,Medio
2402800011927,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1927,3472,8.370044053,23.04283604,13.15637623,0.02886836,0.144341801,0.548498845,0.721709007,4.359122402,35.42147806,7.015011547,14.6073903,122.1908058,Bajo,0.954508759,3314.0544112479997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43504158919769786,0.10578597941372407,Medio
2402800011946,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1946,4980,4.545454545,15.76542515,16.26081707,0.0,0.040346984,0.384071154,3.22515213,2.2796046,23.26003631,4.599556183,8.553560621,123.5672121,Bajo,0.965260729,4806.99843042,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4341149641162384,0.08448144915622577,Medio
2402800011950,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1950,2863,2.409638554,10.31518625,21.96836555,0.0,0.0,0.0,0.176803395,0.388967468,11.28005658,3.854314003,3.076379066,124.7098504,Muy bajo,0.974186591,2789.0962100330003,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43322907986599785,0.06411361302538747,Medio
2402800011965,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1965,7552,3.933054393,25.58469171,18.92644135,0.319318787,0.106439596,1.051091006,1.596593933,4.803725882,37.4417676,6.999334664,17.70888771,122.0601384,Bajo,0.953488034,7200.741632768,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4351235522527401,0.10767043562053588,Medio
240280001197A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,197A,1530,3.007518797,13.51556568,17.67411301,0.0,0.0,0.133868809,0.0,1.740294511,15.6626506,6.157965194,5.421686747,124.3489121,Muy bajo,0.971367076,1486.19162628,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4335234813578843,0.07088235436127849,Medio
2402800011984,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1984,1991,3.649635036,6.5754103,16.80161943,0.0,0.053333333,0.0,0.266666667,0.64,7.946666667,4.0,1.708489055,125.1493938,Muy bajo,0.977620139,1946.441696749,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4328478997895402,0.05534969908118795,Bajo
2402800011999,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,1999,978,0.0,5.53633218,19.46721311,0.0,0.0,0.0,0.0,0.117233294,4.220398593,1.758499414,0.0,126.0149528,Muy bajo,0.984381562,962.725167636,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43199969668502125,0.03584821021983959,Bajo
2402800012003,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2003,1232,7.692307692,6.467210638,21.82116489,0.0,0.0,0.0,0.0,0.167644593,5.113160101,2.514668902,0.838222967,124.2924294,Muy bajo,0.970925855,1196.18065336,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43356821652112987,0.07191088430074198,Medio
2402800012018,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2018,1679,9.708737864,27.00296736,29.56730769,0.491098834,0.368324125,0.73664825,1.227747084,7.918968692,47.35872236,9.515039902,15.16267649,119.6542893,Medio,0.934694443,1569.351969797,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4364973065550238,0.1392551516885219,Alto
2402800012022,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2022,571,23.4375,30.32258065,23.49823322,0.0,0.899280576,2.338129496,0.0,14.74820144,31.65467626,10.07194245,18.34532374,117.0578321,Alto,0.914411893,522.129190903,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43777192086840977,0.1685604875244591,Alto
2402800012037,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2037,3077,4.545454545,11.12016293,12.17051741,0.0,0.066577896,0.0,0.699067909,2.030625832,18.24234354,4.893475366,7.057256991,124.5499768,Muy bajo,0.972937718,2993.7293582859998,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43336136916824347,0.06715514675766703,Medio
2402800012041,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2041,3048,2.791878173,19.00121803,18.94909688,0.0,0.032829941,0.032829941,0.558108995,2.987524622,22.91529875,5.351280368,9.78332239,123.6386105,Bajo,0.965818467,2943.8146874159997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4340632197813211,0.0832917676216368,Medio
2402800012056,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2056,2014,2.155172414,21.39843279,15.67164179,0.0,0.0,0.0,0.248385494,0.845771144,20.09950249,6.815920398,10.75161772,123.8998426,Muy bajo,0.967859113,1949.2682535820002,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43387020388035463,0.07885403634865841,Medio
2402800012060,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2060,2626,1.619433198,17.92704626,12.22857143,0.0,0.038080731,0.0,0.076161462,0.571210967,20.03046458,10.77684692,8.94897182,124.2689277,Muy bajo,0.970742268,2549.169195768,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43358673024038324,0.07233654307029651,Medio
2402800012075,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2075,3878,6.26566416,16.24581685,13.93908105,0.025833118,0.0,0.051626226,1.574599897,1.212903226,18.45438098,7.879101007,5.033557047,123.5792895,Bajo,0.965355073,3743.646973094,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.434106240666039,0.0842808836713906,Medio
240280001208A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,208A,3138,2.941176471,3.081332856,14.2765685,0.0,0.03407155,0.0,0.340831629,0.204429302,2.759795571,1.158432709,1.840490798,125.98722,Muy bajo,0.984164923,3088.309528374,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43202944818122524,0.03653224269831018,Bajo
2402800012094,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2094,2425,2.325581395,6.136680614,15.72196938,0.0,0.0,0.0,0.087032202,0.0,4.5256745,2.393385553,2.132288947,125.7159682,Muy bajo,0.982046006,2381.4615645500003,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4323103430513037,0.042990446106033205,Bajo
2402800012107,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2107,2711,2.803738318,8.143459916,17.34957549,0.0,0.0,0.184706317,0.701884004,0.554118951,7.055781308,1.477650536,4.580716661,125.231085,Muy bajo,0.97825828,2652.05819708,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43277390405954796,0.05364842388360522,Bajo
2402800012111,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2111,2743,0.543478261,7.092492742,18.08239154,0.0,0.0,0.0,0.0,1.169163318,9.828279138,5.261234929,2.849835586,125.4473205,Muy bajo,0.979947431,2687.995803233,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4325726229957584,0.049020663854691955,Bajo
2402800012145,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2145,2765,2.76816609,2.321654707,14.58031838,0.0,0.0,0.0,1.066961001,0.036791759,1.582045622,0.772626932,0.257542311,126.0855915,Muy bajo,0.984933365,2723.3407542249997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4319229707444879,0.034084163299100405,Bajo
240280001215A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,215A,1867,1.680672269,6.923540036,18.91891892,0.0,0.0,0.0,0.0,0.381679389,9.100817439,4.85013624,3.542234332,125.2516072,Muy bajo,0.978418591,1826.707509397,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43275514511735225,0.05321712706291278,Bajo
2402800012164,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2164,1168,3.076923077,3.838951311,24.14383562,0.0,0.0,0.0,0.256849315,0.171232877,2.140410959,0.856164384,1.02739726,125.2556865,Muy bajo,0.978450458,1142.830134944,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4327514078782899,0.05313120221123761,Bajo
2402800012179,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2179,2498,9.523809524,8.225806452,12.8102482,0.0,0.040322581,0.0,0.161290323,0.64516129,8.588709677,4.717741935,3.588709677,124.1712775,Muy bajo,0.969979461,2423.008693578,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43366303999945455,0.07409102134161243,Medio
2402800012183,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2183,1801,1.694915254,4.579207921,20.3116305,0.0,0.0,0.0,0.0,0.05574136,4.682274247,3.121516165,1.783723523,125.553327,Muy bajo,0.980775514,1766.376700714,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4324708499594526,0.046680745828775176,Bajo
2402800012198,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2198,3842,5.365853659,22.90748899,20.45097011,0.0,0.0,0.0,0.315706393,2.946593002,27.09320695,9.813207051,8.760852407,122.4965502,Bajo,0.95689712,3676.3987350400002,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4348461367246867,0.10129222761649138,Medio
2402800012200,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2200,2043,5.882352941,13.21610891,17.57219775,0.0,0.0,0.0,0.196560197,0.982800983,15.03685504,8.353808354,3.243243243,123.8024662,Muy bajo,0.967098445,1975.782123135,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4339428493171321,0.08052426623651929,Medio
2402800012215,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2215,2901,5.033557047,21.08063856,18.50828729,0.0,0.034578147,0.10373444,0.345781466,3.008298755,21.74965422,8.195020747,10.02766252,122.943483,Bajo,0.960388391,2786.0867222909997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43455040784864235,0.09449296768519382,Medio
240280001222A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,222A,2093,2.0,8.03910918,16.43507427,0.0,0.0,0.0,0.0,0.240153698,8.405379443,4.947166186,1.729106628,125.369007,Muy bajo,0.979335675,2049.749567775,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4326464656602508,0.05071841984192979,Bajo
2402800012234,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2234,4689,2.888086643,19.7053407,17.99359658,0.0,0.0,0.0,0.150311359,1.84272552,24.83394043,7.392329119,10.60638526,123.5640303,Bajo,0.965235874,4525.991013186,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4341172603439048,0.08453424294820887,Medio
2402800012249,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2249,4254,13.20072333,32.39143367,19.77427698,0.0,0.047225502,0.0,1.369539551,5.194805195,37.94569067,10.6729634,19.81109799,119.7253338,Medio,0.935249416,3978.551015664,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43645982551803164,0.13839340522529892,Alto
2402800012253,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2253,2531,9.405940594,6.481506341,16.71936759,0.0,0.118577075,0.0,0.039525692,0.434782609,13.55731225,4.825949367,2.371541502,123.9803347,Muy bajo,0.968487888,2451.2428445279998,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4338095029545747,0.07745842906820398,Medio
2402800012268,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2268,3491,4.491017964,7.268424611,14.63064099,0.028743892,0.0,0.086231676,0.488646163,0.862316758,5.81127733,1.322219028,1.322219028,125.3149437,Muy bajo,0.978913352,3417.386511832,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4326968065833403,0.05187583478850355,Bajo
